T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2100	0.111428	0.117110	0.109877	0.110305	0.115503	0.101973	0.116597	0.103992	0.112984	0.110845
2110	0.109547	0.118923	0.106672	0.115512	0.113452	0.101369	0.110837	0.108410	0.110621	0.108859
2120	0.107894	0.119050	0.109819	0.117111	0.122586	0.102739	0.114497	0.101304	0.113937	0.106168
2130	0.108893	0.121331	0.109226	0.113504	0.118183	0.096607	0.106493	0.106391	0.109412	0.107408
2140	0.106982	0.124469	0.108257	0.110588	0.118904	0.101041	0.103722	0.107519	0.109662	0.101846
2150	0.111054	0.118534	0.108867	0.118418	0.116024	0.097777	0.104778	0.104435	0.114638	0.112277
2160	0.106598	0.117502	0.107556	0.113805	0.112829	0.097979	0.102953	0.107643	0.115374	0.109907
2170	0.108782	0.118996	0.104393	0.107995	0.120177	0.098457	0.106292	0.105781	0.108159	0.110848
2180	0.108682	0.119640	0.108852	0.113957	0.117511	0.102565	0.108902	0.105542	0.111031	0.105504
2190	0.108901	0.120929	0.106575	0.109648	0.117501	0.103827	0.104647	0.103962	0.114644	0.106120
2200	0.110884	0.125732	0.110181	0.110062	0.114693	0.101313	0.100099	0.106926	0.108901	0.107687
2210	0.107409	0.117826	0.105528	0.112081	0.120478	0.098668	0.101432	0.099048	0.110742	0.103216
2220	0.108543	0.114344	0.107681	0.107462	0.122376	0.100108	0.103763	0.099570	0.110227	0.108808
2230	0.107070	0.118730	0.107431	0.106472	0.118883	0.097153	0.098629	0.103211	0.113844	0.104918
2240	0.105755	0.114536	0.107629	0.108746	0.117929	0.096890	0.103653	0.105071	0.113311	0.107522
2250	0.104763	0.113493	0.103582	0.110516	0.117685	0.094684	0.106121	0.100912	0.109997	0.108442
2260	0.109715	0.114195	0.104031	0.106935	0.120810	0.096692	0.100031	0.103990	0.107787	0.108788
2270	0.111582	0.112579	0.108662	0.109191	0.116194	0.094512	0.101031	0.095688	0.105451	0.106510
2280	0.112677	0.114828	0.103505	0.107574	0.114328	0.094740	0.101949	0.101681	0.106094	0.106978
2290	0.108261	0.112974	0.106801	0.105432	0.119001	0.100401	0.099826	0.103628	0.103825	0.105034
2300	0.108585	0.115182	0.108348	0.104986	0.121708	0.099801	0.103945	0.103147	0.103628	0.105330
2310	0.106801	0.114076	0.109610	0.104230	0.123127	0.097817	0.101809	0.100562	0.104931	0.108408
2320	0.103295	0.111908	0.106268	0.108803	0.119317	0.095140	0.099618	0.104455	0.104530	0.105232
2330	0.107887	0.114006	0.105915	0.108849	0.118735	0.092129	0.102924	0.105539	0.103407	0.106275
2340	0.105934	0.112104	0.108762	0.106876	0.122558	0.090204	0.104365	0.104565	0.105828	0.104777
2350	0.107486	0.112740	0.107246	0.107838	0.125126	0.092830	0.100596	0.098243	0.106724	0.105565
2360	0.112066	0.107844	0.104975	0.104833	0.118019	0.095432	0.103940	0.102019	0.102686	0.103608
2370	0.105685	0.107791	0.109342	0.107761	0.117099	0.095122	0.098784	0.098168	0.104597	0.108270
2380	0.109899	0.108879	0.108018	0.104388	0.116227	0.089424	0.098027	0.098001	0.104671	0.104582
2390	0.100869	0.108920	0.107866	0.104735	0.113855	0.090485	0.101320	0.102975	0.106133	0.106531
2400	0.110682	0.109607	0.107924	0.106739	0.114469	0.091595	0.101774	0.098544	0.104710	0.106397
2410	0.105610	0.108303	0.111464	0.110891	0.115156	0.088318	0.100665	0.097145	0.101962	0.106313
2420	0.102982	0.107217	0.111239	0.104689	0.120780	0.089376	0.097038	0.100362	0.104254	0.105227
2430	0.105038	0.106290	0.110424	0.105879	0.119635	0.083115	0.100497	0.096369	0.101918	0.109388
2440	0.105981	0.109013	0.106659	0.107005	0.119238	0.085672	0.094908	0.101339	0.096583	0.102790
2450	0.102662	0.105275	0.107459	0.104933	0.116531	0.088451	0.092687	0.103864	0.103919	0.108945
2460	0.099112	0.107918	0.109550	0.106820	0.116608	0.090604	0.096325	0.097018	0.100135	0.108586
2470	0.104942	0.108786	0.107633	0.104953	0.120548	0.089002	0.098759	0.105834	0.104122	0.108245
2480	0.105763	0.101071	0.108155	0.104224	0.116394	0.090828	0.098030	0.097054	0.099422	0.105759
2490	0.105980	0.105575	0.108545	0.103730	0.119025	0.089772	0.094458	0.100540	0.101337	0.106902
2500	0.100492	0.103724	0.102308	0.108287	0.114187	0.088545	0.096038	0.102024	0.100401	0.112332
2510	0.101980	0.106955	0.109438	0.104575	0.115819	0.086430	0.098144	0.102719	0.102886	0.105841
2520	0.096821	0.105691	0.105250	0.102622	0.114990	0.088164	0.096870	0.100590	0.100668	0.109103
2530	0.106505	0.106218	0.108309	0.104459	0.116853	0.088168	0.094924	0.100704	0.100462	0.106865
2540	0.098462	0.106747	0.103849	0.104660	0.116500	0.086891	0.097572	0.100590	0.101360	0.107462
2550	0.096016	0.104120	0.108341	0.099506	0.117106	0.086464	0.097623	0.101442	0.100266	0.110358
2560	0.099707	0.111102	0.111675	0.101795	0.117907	0.084817	0.101829	0.102452	0.099946	0.111984
2570	0.097320	0.103992	0.106053	0.100945	0.117182	0.082630	0.095996	0.100943	0.098153	0.106431
2580	0.101038	0.104484	0.106962	0.102452	0.117846	0.084718	0.089546	0.104042	0.098622	0.109395
2590	0.098650	0.110883	0.106496	0.099802	0.114084	0.080919	0.094927	0.101019	0.098390	0.112266
2600	0.100248	0.111056	0.101091	0.104127	0.118065	0.085109	0.092958	0.103542	0.098085	0.107560
